"id"	"symbol"	"Tau"	"class"	"whichMAX"	"nbMAX"	"day"
"1594"	"ENSMUSG00000095474"	"Cldn34c2"	1	"specific"	"FAPs"	1	"D0"
"1597"	"ENSMUSG00000096764"	"Gm21985"	1	"specific"	"FAPs"	1	"D0"
"1599"	"ENSMUSG00000099820"	"Olfr1036"	1	"specific"	"FAPs"	1	"D0"
"1601"	"ENSMUSG00000100963"	"Gm28372"	1	"specific"	"FAPs"	1	"D0"
"1602"	"ENSMUSG00000101174"	"Hoxd4"	0.894989884729263	"specific"	"FAPs"	1	"D0"
"1603"	"ENSMUSG00000102091"	"Olfr1034"	1	"specific"	"FAPs"	1	"D0"
"1604"	"ENSMUSG00000109493"	"Gm45208"	1	"specific"	"FAPs"	1	"D0"
"1605"	"ENSMUSG00000118483"	"Gm5945"	1	"specific"	"FAPs"	1	"D0"
"1610"	"ENSMUSG00000000402"	"Egfl6"	1	"specific"	"FAPs"	1	"D0"
"1612"	"ENSMUSG00000000562"	"Adora3"	1	"specific"	"sCs"	1	"D0"
"1616"	"ENSMUSG00000001021"	"S100a3"	1	"specific"	"FAPs"	1	"D0"
"1624"	"ENSMUSG00000004035"	"Gstm7"	1	"specific"	"FAPs"	1	"D0"
"1626"	"ENSMUSG00000004892"	"Bcan"	1	"specific"	"sCs"	1	"D0"
"1633"	"ENSMUSG00000005640"	"Insrr"	1	"specific"	"sCs"	1	"D0"
"1642"	"ENSMUSG00000008601"	"Rab25"	1	"specific"	"FAPs"	1	"D0"
"1647"	"ENSMUSG00000010136"	"Pifo"	1	"specific"	"ECs"	1	"D0"
"1649"	"ENSMUSG00000011008"	"Mcoln2"	1	"specific"	"FAPs"	1	"D0"
"1653"	"ENSMUSG00000015405"	"Ace2"	1	"specific"	"sCs"	1	"D0"
"1664"	"ENSMUSG00000025128"	"Bhlhe22"	1	"specific"	"sCs"	1	"D0"
"1693"	"ENSMUSG00000027562"	"Car2"	1	"specific"	"sCs"	1	"D0"
"1703"	"ENSMUSG00000027674"	"Pex5l"	1	"specific"	"sCs"	1	"D0"
"1708"	"ENSMUSG00000027702"	"Lrrc34"	1	"specific"	"FAPs"	1	"D0"
"1713"	"ENSMUSG00000027713"	"1810062G17Rik"	1	"specific"	"FAPs"	1	"D0"
"1720"	"ENSMUSG00000027762"	"Sucnr1"	1	"specific"	"FAPs"	1	"D0"
"1728"	"ENSMUSG00000027792"	"Bche"	0.912506267576801	"specific"	"sCs"	1	"D0"
"1737"	"ENSMUSG00000027811"	"4930579G24Rik"	1	"specific"	"sCs"	1	"D0"
"1743"	"ENSMUSG00000027832"	"Ptx3"	1	"specific"	"FAPs"	1	"D0"
"1746"	"ENSMUSG00000027843"	"Ptpn22"	0.953716477014712	"specific"	"ECs"	1	"D0"
"1752"	"ENSMUSG00000027859"	"Ngf"	1	"specific"	"sCs"	1	"D0"
"1755"	"ENSMUSG00000027875"	"Hmgcs2"	0.953606049623299	"specific"	"FAPs"	1	"D0"
"1758"	"ENSMUSG00000027886"	"1700013F07Rik"	1	"specific"	"FAPs"	1	"D0"
"1759"	"ENSMUSG00000027894"	"Slc6a17"	1	"specific"	"sCs"	1	"D0"
"1762"	"ENSMUSG00000027931"	"Npr1"	0.94672020046003	"specific"	"FAPs"	1	"D0"
"1766"	"ENSMUSG00000027938"	"Creb3l4"	1	"specific"	"ECs"	1	"D0"
"1780"	"ENSMUSG00000027977"	"Ndst3"	1	"specific"	"sCs"	1	"D0"
"1783"	"ENSMUSG00000027995"	"Tlr2"	1	"specific"	"ECs"	1	"D0"
"1789"	"ENSMUSG00000028012"	"Rrh"	1	"specific"	"FAPs"	1	"D0"
"1792"	"ENSMUSG00000028031"	"Dkk2"	1	"specific"	"FAPs"	1	"D0"
"1795"	"ENSMUSG00000028036"	"Ptgfr"	1	"specific"	"FAPs"	1	"D0"
"1809"	"ENSMUSG00000028071"	"Sh2d2a"	1	"specific"	"sCs"	1	"D0"
"1828"	"ENSMUSG00000028116"	"Myoz2"	1	"specific"	"sCs"	1	"D0"
"1832"	"ENSMUSG00000028128"	"F3"	0.911651909844658	"specific"	"FAPs"	1	"D0"
"1833"	"ENSMUSG00000028132"	"Tlcd4"	0.910622385060756	"specific"	"FAPs"	1	"D0"
"1847"	"ENSMUSG00000028175"	"Depdc1a"	0.852957810416326	"specific"	"sCs"	1	"D0"
"1873"	"ENSMUSG00000028259"	"Fhl5"	1	"specific"	"sCs"	1	"D0"
"1879"	"ENSMUSG00000028280"	"Gabrr1"	1	"specific"	"sCs"	1	"D0"
"1881"	"ENSMUSG00000028289"	"Epha7"	0.809635971559068	"specific"	"sCs"	1	"D0"
"1891"	"ENSMUSG00000028337"	"Coro2a"	1	"specific"	"sCs"	1	"D0"
"1896"	"ENSMUSG00000028347"	"Tmeff1"	0.852217292095356	"specific"	"sCs"	1	"D0"
"1898"	"ENSMUSG00000028359"	"Orm3"	1	"specific"	"FAPs"	1	"D0"
"1901"	"ENSMUSG00000028370"	"Pappa"	0.910578282856704	"specific"	"FAPs"	1	"D0"
"1902"	"ENSMUSG00000028373"	"Astn2"	0.952107366516413	"specific"	"FAPs"	1	"D0"
"1909"	"ENSMUSG00000028391"	"Wdr31"	1	"specific"	"sCs"	1	"D0"
"1921"	"ENSMUSG00000028427"	"Aqp7"	1	"specific"	"ECs"	1	"D0"
"1933"	"ENSMUSG00000028463"	"Car9"	1	"specific"	"sCs"	1	"D0"
"1934"	"ENSMUSG00000028464"	"Tpm2"	0.819782049341183	"specific"	"sCs"	1	"D0"
"1937"	"ENSMUSG00000028475"	"Spaar"	1	"specific"	"sCs"	1	"D0"
"1945"	"ENSMUSG00000031273"	"Col4a6"	1	"specific"	"FAPs"	1	"D0"
"1947"	"ENSMUSG00000031286"	"Glt28d2"	1	"specific"	"sCs"	1	"D0"
"1950"	"ENSMUSG00000031298"	"Adgrg2"	0.842269914149062	"specific"	"FAPs"	1	"D0"
"1965"	"ENSMUSG00000031380"	"Vegfd"	0.85955635089559	"specific"	"FAPs"	1	"D0"
"1967"	"ENSMUSG00000031382"	"Asb11"	1	"specific"	"sCs"	1	"D0"
"1969"	"ENSMUSG00000031425"	"Plp1"	0.931555015876612	"specific"	"sCs"	1	"D0"
"1991"	"ENSMUSG00000033910"	"Gucy1a1"	0.818753179605764	"specific"	"sCs"	1	"D0"
"2004"	"ENSMUSG00000036062"	"Phf24"	0.888157325005138	"specific"	"FAPs"	1	"D0"
"2009"	"ENSMUSG00000036334"	"Igsf10"	0.82399244356228	"specific"	"FAPs"	1	"D0"
"2010"	"ENSMUSG00000036353"	"P2ry12"	1	"specific"	"sCs"	1	"D0"
"2015"	"ENSMUSG00000036745"	"Ttll7"	1	"specific"	"sCs"	1	"D0"
"2017"	"ENSMUSG00000036832"	"Lpar3"	1	"specific"	"sCs"	1	"D0"
"2024"	"ENSMUSG00000037161"	"Mgarp"	1	"specific"	"sCs"	1	"D0"
"2033"	"ENSMUSG00000038007"	"Acer2"	1	"specific"	"sCs"	1	"D0"
"2042"	"ENSMUSG00000038550"	"Ciart"	1	"specific"	"ECs"	1	"D0"
"2045"	"ENSMUSG00000038642"	"Ctss"	0.932004460175247	"specific"	"ECs"	1	"D0"
"2054"	"ENSMUSG00000039037"	"St6galnac5"	1	"specific"	"FAPs"	1	"D0"
"2059"	"ENSMUSG00000039131"	"Gipc2"	1	"specific"	"sCs"	1	"D0"
"2061"	"ENSMUSG00000039167"	"Adgrl4"	0.909874517418206	"specific"	"ECs"	1	"D0"
"2062"	"ENSMUSG00000039196"	"Orm1"	1	"specific"	"FAPs"	1	"D0"
"2066"	"ENSMUSG00000039611"	"Tmem246"	1	"specific"	"sCs"	1	"D0"
"2071"	"ENSMUSG00000039809"	"Gabbr2"	1	"specific"	"FAPs"	1	"D0"
"2087"	"ENSMUSG00000040387"	"Klhl32"	1	"specific"	"sCs"	1	"D0"
"2091"	"ENSMUSG00000040536"	"Necab1"	1	"specific"	"FAPs"	1	"D0"
"2095"	"ENSMUSG00000040724"	"Kcna2"	1	"specific"	"sCs"	1	"D0"
"2099"	"ENSMUSG00000040808"	"S100g"	0.802194562351336	"specific"	"FAPs"	1	"D0"
"2102"	"ENSMUSG00000040998"	"Npnt"	1	"specific"	"sCs"	1	"D0"
"2103"	"ENSMUSG00000041020"	"Map7d2"	0.927583207621706	"specific"	"sCs"	1	"D0"
"2109"	"ENSMUSG00000041245"	"Wnk3"	1	"specific"	"sCs"	1	"D0"
"2114"	"ENSMUSG00000041658"	"Rragb"	1	"specific"	"sCs"	1	"D0"
"2143"	"ENSMUSG00000043873"	"Chil5"	1	"specific"	"ECs"	1	"D0"
"2147"	"ENSMUSG00000044528"	"Tram1l1"	1	"specific"	"sCs"	1	"D0"
"2152"	"ENSMUSG00000045180"	"Shroom2"	1	"specific"	"sCs"	1	"D0"
"2155"	"ENSMUSG00000045662"	"Henmt1"	1	"specific"	"FAPs"	1	"D0"
"2161"	"ENSMUSG00000046280"	"She"	0.881640535625931	"specific"	"ECs"	1	"D0"
"2163"	"ENSMUSG00000046450"	"Olfr71"	1	"specific"	"FAPs"	1	"D0"
"2169"	"ENSMUSG00000046743"	"Fat4"	0.819739234236525	"specific"	"FAPs"	1	"D0"
"2174"	"ENSMUSG00000047230"	"Cldn2"	1	"specific"	"FAPs"	1	"D0"
"2179"	"ENSMUSG00000047819"	"Tigd4"	0.877319057317299	"specific"	"FAPs"	1	"D0"
"2184"	"ENSMUSG00000048416"	"Mlf1"	1	"specific"	"sCs"	1	"D0"
"2186"	"ENSMUSG00000048655"	"Ccdc169"	0.91200066186071	"specific"	"FAPs"	1	"D0"
"2191"	"ENSMUSG00000049122"	"Frmd3"	0.986022912667695	"specific"	"FAPs"	1	"D0"
"2194"	"ENSMUSG00000049404"	"Rarres1"	1	"specific"	"FAPs"	1	"D0"
"2197"	"ENSMUSG00000049565"	"Aknad1"	1	"specific"	"FAPs"	1	"D0"
"2201"	"ENSMUSG00000050064"	"Zfp697"	1	"specific"	"sCs"	1	"D0"
"2202"	"ENSMUSG00000050141"	"Fam205c"	1	"specific"	"FAPs"	1	"D0"
"2205"	"ENSMUSG00000050150"	"Slc9b1"	1	"specific"	"FAPs"	1	"D0"
"2208"	"ENSMUSG00000050549"	"Fam241a"	1	"specific"	"ECs"	1	"D0"
"2212"	"ENSMUSG00000051444"	"Bbs12"	1	"specific"	"sCs"	1	"D0"
"2213"	"ENSMUSG00000051517"	"Arhgef39"	1	"specific"	"sCs"	1	"D0"
"2216"	"ENSMUSG00000052117"	"D630039A03Rik"	1	"specific"	"sCs"	1	"D0"
"2222"	"ENSMUSG00000052854"	"Nrk"	0.820258202460303	"specific"	"FAPs"	1	"D0"
"2234"	"ENSMUSG00000054885"	"4930578G10Rik"	1	"specific"	"FAPs"	1	"D0"
"2236"	"ENSMUSG00000055301"	"Adh7"	1	"specific"	"FAPs"	1	"D0"
"2237"	"ENSMUSG00000055357"	"4933400A11Rik"	1	"specific"	"FAPs"	1	"D0"
"2238"	"ENSMUSG00000055963"	"Triqk"	1	"specific"	"FAPs"	1	"D0"
"2239"	"ENSMUSG00000056054"	"S100a8"	1	"specific"	"ECs"	1	"D0"
"2240"	"ENSMUSG00000056071"	"S100a9"	1	"specific"	"ECs"	1	"D0"
"2243"	"ENSMUSG00000056498"	"Tmem154"	0.856099616597263	"specific"	"ECs"	1	"D0"
"2248"	"ENSMUSG00000058174"	"Gm5148"	1	"specific"	"sCs"	1	"D0"
"2249"	"ENSMUSG00000058897"	"Col25a1"	1	"specific"	"sCs"	1	"D0"
"2250"	"ENSMUSG00000058921"	"Slc10a5"	1	"specific"	"sCs"	1	"D0"
"2255"	"ENSMUSG00000059857"	"Ntng1"	1	"specific"	"sCs"	1	"D0"
"2256"	"ENSMUSG00000059921"	"Unc5c"	0.80796371408583	"specific"	"FAPs"	1	"D0"
"2259"	"ENSMUSG00000060913"	"Trim55"	1	"specific"	"sCs"	1	"D0"
"2281"	"ENSMUSG00000068740"	"Celsr2"	1	"specific"	"sCs"	1	"D0"
"2289"	"ENSMUSG00000068877"	"Selenbp2"	1	"specific"	"FAPs"	1	"D0"
"2298"	"ENSMUSG00000070999"	"Ccin"	0.835897673284254	"specific"	"FAPs"	1	"D0"
"2300"	"ENSMUSG00000071005"	"Ccl19"	1	"specific"	"FAPs"	1	"D0"
"2303"	"ENSMUSG00000072966"	"Gprasp2"	1	"specific"	"FAPs"	1	"D0"
"2305"	"ENSMUSG00000073876"	"Gm13305"	0.902081103377275	"specific"	"FAPs"	1	"D0"
"2310"	"ENSMUSG00000073988"	"Ttpa"	1	"specific"	"sCs"	1	"D0"
"2311"	"ENSMUSG00000074207"	"Adh1"	0.949589952145245	"specific"	"FAPs"	1	"D0"
"2313"	"ENSMUSG00000074264"	"Amy1"	1	"specific"	"FAPs"	1	"D0"
"2315"	"ENSMUSG00000074344"	"Tmigd3"	1	"specific"	"sCs"	1	"D0"
"2317"	"ENSMUSG00000074480"	"Mex3a"	1	"specific"	"sCs"	1	"D0"
"2321"	"ENSMUSG00000074637"	"Sox2"	1	"specific"	"sCs"	1	"D0"
"2327"	"ENSMUSG00000078722"	"Gm12394"	1	"specific"	"FAPs"	1	"D0"
"2328"	"ENSMUSG00000078735"	"Il11ra2"	0.946274625717065	"specific"	"FAPs"	1	"D0"
"2329"	"ENSMUSG00000078746"	"Fam205a4"	1	"specific"	"FAPs"	1	"D0"
"2330"	"ENSMUSG00000078747"	"Gm20878"	1	"specific"	"FAPs"	1	"D0"
"2332"	"ENSMUSG00000078773"	"Rad54b"	0.894991105217159	"specific"	"sCs"	1	"D0"
"2338"	"ENSMUSG00000085007"	"Gm11549"	1	"specific"	"sCs"	1	"D0"
"2340"	"ENSMUSG00000086564"	"Cd101"	1	"specific"	"FAPs"	1	"D0"
"2341"	"ENSMUSG00000087119"	"Atg4a-ps"	1	"specific"	"sCs"	1	"D0"
"2343"	"ENSMUSG00000087610"	"Gm16253"	1	"specific"	"FAPs"	1	"D0"
"2346"	"ENSMUSG00000090053"	"Pakap"	0.808093893469153	"specific"	"sCs"	1	"D0"
"2347"	"ENSMUSG00000090066"	"1110002E22Rik"	1	"specific"	"sCs"	1	"D0"
"2350"	"ENSMUSG00000090919"	"Pabpc4l"	1	"specific"	"FAPs"	1	"D0"
"2355"	"ENSMUSG00000093996"	"Fam205a3"	1	"specific"	"FAPs"	1	"D0"
"2356"	"ENSMUSG00000094066"	"Fam205a2"	1	"specific"	"FAPs"	1	"D0"
"2357"	"ENSMUSG00000094595"	"Fsbp"	1	"specific"	"sCs"	1	"D0"
"2358"	"ENSMUSG00000094686"	"Ccl21a"	1	"specific"	"FAPs"	1	"D0"
"2359"	"ENSMUSG00000094856"	"Gm21962"	1	"specific"	"ECs"	1	"D0"
"2360"	"ENSMUSG00000095139"	"Pou3f2"	1	"specific"	"sCs"	1	"D0"
"2361"	"ENSMUSG00000095675"	"Ccl21b"	1	"specific"	"FAPs"	1	"D0"
"2362"	"ENSMUSG00000098559"	"Gm15013"	1	"specific"	"sCs"	1	"D0"
"2363"	"ENSMUSG00000102692"	"Dchs2"	1	"specific"	"FAPs"	1	"D0"
"2364"	"ENSMUSG00000102805"	"Gm37240"	1	"specific"	"FAPs"	1	"D0"
"2367"	"ENSMUSG00000105204"	"Gm43738"	1	"specific"	"ECs"	1	"D0"
"2369"	"ENSMUSG00000109293"	"Dcst2"	0.862433800016229	"specific"	"FAPs"	1	"D0"
"2372"	"ENSMUSG00000000409"	"Lck"	1	"specific"	"sCs"	1	"D0"
"2373"	"ENSMUSG00000000411"	"Tssk3"	1	"specific"	"ECs"	1	"D0"
"2377"	"ENSMUSG00000001333"	"Sync"	1	"specific"	"sCs"	1	"D0"
"2378"	"ENSMUSG00000001334"	"Fndc5"	1	"specific"	"sCs"	1	"D0"
"2381"	"ENSMUSG00000001604"	"Tcea3"	0.861315522996274	"specific"	"FAPs"	1	"D0"
"2384"	"ENSMUSG00000002384"	"Bmp8b"	1	"specific"	"sCs"	1	"D0"
"2393"	"ENSMUSG00000005045"	"Chd5"	1	"specific"	"sCs"	1	"D0"
"2395"	"ENSMUSG00000005107"	"Slc2a9"	0.86871421793009	"specific"	"ECs"	1	"D0"
"2396"	"ENSMUSG00000005220"	"Corin"	1	"specific"	"sCs"	1	"D0"
"2400"	"ENSMUSG00000005672"	"Kit"	1	"specific"	"ECs"	1	"D0"
"2402"	"ENSMUSG00000006221"	"Hspb7"	0.877010231678266	"specific"	"sCs"	1	"D0"
"2415"	"ENSMUSG00000008932"	"Slc1a7"	1	"specific"	"FAPs"	1	"D0"
"2419"	"ENSMUSG00000012126"	"Ubxn11"	0.86677805420709	"specific"	"FAPs"	1	"D0"
"2427"	"ENSMUSG00000015652"	"Steap1"	1	"specific"	"sCs"	1	"D0"
"2435"	"ENSMUSG00000018263"	"Tbx5"	1	"specific"	"FAPs"	1	"D0"
"2436"	"ENSMUSG00000018604"	"Tbx3"	0.8404596972414	"specific"	"sCs"	1	"D0"
"2439"	"ENSMUSG00000018983"	"E2f2"	1	"specific"	"sCs"	1	"D0"
"2443"	"ENSMUSG00000023078"	"Cxcl13"	1	"specific"	"FAPs"	1	"D0"
"2445"	"ENSMUSG00000023232"	"Serinc2"	1	"specific"	"sCs"	1	"D0"
"2468"	"ENSMUSG00000028523"	"Tctex1d1"	1	"specific"	"FAPs"	1	"D0"
"2470"	"ENSMUSG00000028527"	"Ak4"	1	"specific"	"FAPs"	1	"D0"
"2477"	"ENSMUSG00000028545"	"Bend5"	1	"specific"	"FAPs"	1	"D0"
"2492"	"ENSMUSG00000028602"	"Tnfrsf8"	1	"specific"	"ECs"	1	"D0"
"2501"	"ENSMUSG00000028621"	"Cyb5rl"	1	"specific"	"sCs"	1	"D0"
"2509"	"ENSMUSG00000028642"	"Tmem269"	1	"specific"	"FAPs"	1	"D0"
"2536"	"ENSMUSG00000028701"	"Lurap1"	1	"specific"	"sCs"	1	"D0"
"2542"	"ENSMUSG00000028717"	"Tal1"	1	"specific"	"ECs"	1	"D0"
"2549"	"ENSMUSG00000028747"	"Htr6"	1	"specific"	"FAPs"	1	"D0"
"2550"	"ENSMUSG00000028758"	"Kif17"	1	"specific"	"FAPs"	1	"D0"
"2554"	"ENSMUSG00000028766"	"Alpl"	0.920760091967537	"specific"	"FAPs"	1	"D0"
"2558"	"ENSMUSG00000028780"	"Sema3c"	0.889616325321748	"specific"	"FAPs"	1	"D0"
"2568"	"ENSMUSG00000028803"	"Nipal3"	0.847116130563219	"specific"	"ECs"	1	"D0"
"2577"	"ENSMUSG00000028838"	"Extl1"	1	"specific"	"sCs"	1	"D0"
"2579"	"ENSMUSG00000028845"	"Tekt2"	1	"specific"	"FAPs"	1	"D0"
"2588"	"ENSMUSG00000028864"	"Hgf"	0.890933893665215	"specific"	"FAPs"	1	"D0"
"2611"	"ENSMUSG00000028931"	"Kcnab2"	1	"specific"	"sCs"	1	"D0"
"2616"	"ENSMUSG00000028946"	"Hes3"	1	"specific"	"FAPs"	1	"D0"
"2617"	"ENSMUSG00000028950"	"Tas1r1"	0.811546960469703	"specific"	"FAPs"	1	"D0"
"2629"	"ENSMUSG00000028979"	"Masp2"	1	"specific"	"sCs"	1	"D0"
"2632"	"ENSMUSG00000028989"	"Angptl7"	0.863054648736322	"specific"	"FAPs"	1	"D0"
"2645"	"ENSMUSG00000029032"	"Arhgef16"	1	"specific"	"sCs"	1	"D0"
"2653"	"ENSMUSG00000029059"	"Prxl2b"	1	"specific"	"sCs"	1	"D0"
"2663"	"ENSMUSG00000029082"	"Bst1"	1	"specific"	"ECs"	1	"D0"
"2664"	"ENSMUSG00000029084"	"Cd38"	0.812666935402148	"specific"	"ECs"	1	"D0"
"2665"	"ENSMUSG00000029086"	"Prom1"	1	"specific"	"ECs"	1	"D0"
"2678"	"ENSMUSG00000029120"	"Ppp2r2c"	1	"specific"	"FAPs"	1	"D0"
"2679"	"ENSMUSG00000029121"	"Crmp1"	0.887499975583122	"specific"	"FAPs"	1	"D0"
"2681"	"ENSMUSG00000029123"	"Stk32b"	1	"specific"	"FAPs"	1	"D0"
"2686"	"ENSMUSG00000029134"	"Plb1"	1	"specific"	"sCs"	1	"D0"
"2693"	"ENSMUSG00000029149"	"Krtcap3"	1	"specific"	"ECs"	1	"D0"
"2694"	"ENSMUSG00000029151"	"Slc30a3"	1	"specific"	"sCs"	1	"D0"
"2700"	"ENSMUSG00000029167"	"Ppargc1a"	1	"specific"	"sCs"	1	"D0"
"2707"	"ENSMUSG00000029189"	"Sel1l3"	0.8659664255595	"specific"	"sCs"	1	"D0"
"2717"	"ENSMUSG00000029204"	"Rhoh"	1	"specific"	"sCs"	1	"D0"
"2726"	"ENSMUSG00000029231"	"Pdgfra"	0.975460222512496	"specific"	"FAPs"	1	"D0"
"2732"	"ENSMUSG00000029254"	"Stap1"	1	"specific"	"ECs"	1	"D0"
"2740"	"ENSMUSG00000029299"	"Abcg3"	1	"specific"	"ECs"	1	"D0"
"2745"	"ENSMUSG00000029321"	"Slc10a6"	1	"specific"	"FAPs"	1	"D0"
"2748"	"ENSMUSG00000029334"	"Prkg2"	1	"specific"	"sCs"	1	"D0"
"2749"	"ENSMUSG00000029335"	"Bmp3"	1	"specific"	"FAPs"	1	"D0"
"2755"	"ENSMUSG00000029361"	"Nos1"	1	"specific"	"FAPs"	1	"D0"
"2758"	"ENSMUSG00000029379"	"Cxcl3"	0.858896682097949	"specific"	"sCs"	1	"D0"
"2759"	"ENSMUSG00000029381"	"Shroom3"	1	"specific"	"sCs"	1	"D0"
"2772"	"ENSMUSG00000029410"	"Ppef2"	1	"specific"	"FAPs"	1	"D0"
"2780"	"ENSMUSG00000029436"	"Mmp17"	0.866592612459579	"specific"	"sCs"	1	"D0"
"2782"	"ENSMUSG00000029442"	"Wdr66"	0.820306688186547	"specific"	"FAPs"	1	"D0"
"2792"	"ENSMUSG00000029477"	"Morn3"	1	"specific"	"ECs"	1	"D0"
"2797"	"ENSMUSG00000029490"	"Mfsd7a"	1	"specific"	"FAPs"	1	"D0"
"2798"	"ENSMUSG00000029499"	"Pxmp2"	1	"specific"	"sCs"	1	"D0"
"2812"	"ENSMUSG00000029600"	"Rita1"	1	"specific"	"FAPs"	1	"D0"
"2816"	"ENSMUSG00000029675"	"Eln"	0.85409554942718	"specific"	"FAPs"	1	"D0"
"2820"	"ENSMUSG00000029711"	"Epo"	1	"specific"	"FAPs"	1	"D0"
"2827"	"ENSMUSG00000029727"	"Cyp3a13"	0.923842926074977	"specific"	"FAPs"	1	"D0"
"2831"	"ENSMUSG00000032690"	"Oas2"	0.809391693932535	"specific"	"ECs"	1	"D0"
"2836"	"ENSMUSG00000033036"	"Gm7879"	1	"specific"	"ECs"	1	"D0"
"2848"	"ENSMUSG00000033805"	"Ephx4"	1	"specific"	"FAPs"	1	"D0"
"2854"	"ENSMUSG00000034310"	"Tmem132d"	1	"specific"	"sCs"	1	"D0"
"2855"	"ENSMUSG00000034324"	"Tmem132c"	0.9862676644751	"specific"	"FAPs"	1	"D0"
"2856"	"ENSMUSG00000034438"	"Gbp8"	1	"specific"	"ECs"	1	"D0"
"2858"	"ENSMUSG00000034528"	"Hsd17b13"	1	"specific"	"ECs"	1	"D0"
"2869"	"ENSMUSG00000034981"	"Parm1"	1	"specific"	"sCs"	1	"D0"
"2878"	"ENSMUSG00000035456"	"Prdm8"	1	"specific"	"FAPs"	1	"D0"
"2887"	"ENSMUSG00000036596"	"Cpz"	1	"specific"	"FAPs"	1	"D0"
"2893"	"ENSMUSG00000036995"	"Asap3"	0.805029611278017	"specific"	"FAPs"	1	"D0"
"2895"	"ENSMUSG00000037139"	"Myom3"	1	"specific"	"sCs"	1	"D0"
"2910"	"ENSMUSG00000037379"	"Spon2"	1	"specific"	"FAPs"	1	"D0"
"2915"	"ENSMUSG00000037731"	"Themis2"	1	"specific"	"ECs"	1	"D0"
"2923"	"ENSMUSG00000038011"	"Dnah10"	1	"specific"	"sCs"	1	"D0"
"2925"	"ENSMUSG00000038044"	"Cct8l1"	1	"specific"	"sCs"	1	"D0"
"2929"	"ENSMUSG00000038276"	"Asic3"	1	"specific"	"FAPs"	1	"D0"
"2930"	"ENSMUSG00000038319"	"Kcnh2"	1	"specific"	"sCs"	1	"D0"
"2938"	"ENSMUSG00000039252"	"Lgi2"	0.947112651372618	"specific"	"FAPs"	1	"D0"
"2939"	"ENSMUSG00000039410"	"Prdm16"	0.855922840263747	"specific"	"sCs"	1	"D0"
"2966"	"ENSMUSG00000040003"	"Magi2"	0.800068389408969	"specific"	"FAPs"	1	"D0"
"2971"	"ENSMUSG00000040514"	"Tex47"	1	"specific"	"sCs"	1	"D0"
"2974"	"ENSMUSG00000040570"	"Rundc3b"	0.884658098796934	"specific"	"ECs"	1	"D0"
"3000"	"ENSMUSG00000042190"	"Cmklr1"	0.861716369401459	"specific"	"FAPs"	1	"D0"
"3005"	"ENSMUSG00000042380"	"Smim12"	1	"specific"	"ECs"	1	"D0"
"3015"	"ENSMUSG00000042707"	"Dnali1"	1	"specific"	"ECs"	1	"D0"
"3020"	"ENSMUSG00000043155"	"Hpdl"	0.926030345364352	"specific"	"sCs"	1	"D0"
"3024"	"ENSMUSG00000043410"	"Hfm1"	1	"specific"	"sCs"	1	"D0"
"3031"	"ENSMUSG00000044134"	"Pheta1"	1	"specific"	"sCs"	1	"D0"
"3043"	"ENSMUSG00000045790"	"Ccdc149"	1	"specific"	"FAPs"	1	"D0"
"3044"	"ENSMUSG00000046245"	"Pilra"	1	"specific"	"FAPs"	1	"D0"
"3051"	"ENSMUSG00000046959"	"Slc26a1"	1	"specific"	"FAPs"	1	"D0"
"3053"	"ENSMUSG00000047182"	"Irs3"	1	"specific"	"FAPs"	1	"D0"
"3057"	"ENSMUSG00000047501"	"Cldn4"	0.811124451555247	"specific"	"FAPs"	1	"D0"
"3065"	"ENSMUSG00000047963"	"Stbd1"	1	"specific"	"sCs"	1	"D0"
"3069"	"ENSMUSG00000048520"	"Fbxl13"	1	"specific"	"FAPs"	1	"D0"
"3070"	"ENSMUSG00000048747"	"E130114P18Rik"	1	"specific"	"FAPs"	1	"D0"
"3071"	"ENSMUSG00000048772"	"Tmem53"	1	"specific"	"FAPs"	1	"D0"
"3078"	"ENSMUSG00000049799"	"Lrrc19"	1	"specific"	"sCs"	1	"D0"
"3081"	"ENSMUSG00000050010"	"Shisa3"	1	"specific"	"FAPs"	1	"D0"
"3085"	"ENSMUSG00000050234"	"Gja4"	1	"specific"	"sCs"	1	"D0"
"3092"	"ENSMUSG00000051022"	"Hs3st1"	1	"specific"	"FAPs"	1	"D0"
"3096"	"ENSMUSG00000051435"	"Fhad1"	1	"specific"	"sCs"	1	"D0"
"3106"	"ENSMUSG00000054256"	"Msi1"	1	"specific"	"sCs"	1	"D0"
"3117"	"ENSMUSG00000056004"	"9330182L06Rik"	1	"specific"	"sCs"	1	"D0"
"3118"	"ENSMUSG00000056174"	"Col8a2"	1	"specific"	"FAPs"	1	"D0"
"3125"	"ENSMUSG00000057751"	"Megf6"	1	"specific"	"sCs"	1	"D0"
"3126"	"ENSMUSG00000058498"	"Rnf207"	1	"specific"	"FAPs"	1	"D0"
"3139"	"ENSMUSG00000060371"	"Caln1"	1	"specific"	"FAPs"	1	"D0"
"3140"	"ENSMUSG00000060512"	"0610040J01Rik"	0.836273521994858	"specific"	"ECs"	1	"D0"
"3141"	"ENSMUSG00000060572"	"Mfap2"	0.801561189887395	"specific"	"FAPs"	1	"D0"
"3147"	"ENSMUSG00000061535"	"C1qtnf7"	0.925064380550749	"specific"	"FAPs"	1	"D0"
"3159"	"ENSMUSG00000062960"	"Kdr"	0.895032068185281	"specific"	"ECs"	1	"D0"
